brand_model,year,price,transmission,mileage,fuelType,tax,milesPerGallon,engineSize
Ford_Fiesta,2016,7099,Manual,19245,Petrol,125,54.3,1.2
Ford_Focus,2016,11599,Manual,12527,Petrol,125,50.4,1.5
Ford_Mondeo,2018,12999,Manual,23733,Diesel,145,47.1,2.0
Ford_Focus,2018,16799,Automatic,14196,Diesel,145,74.3,1.5
Ford_Fiesta,2017,9299,Manual,20556,Petrol,145,65.7,1.0
Ford_Fiesta,2015,7549,Manual,41295,Diesel,0,78.5,1.5
Ford_Focus,2017,10799,Manual,48370,Diesel,145,74.3,1.5
Ford_Fiesta,2018,8999,Manual,10498,Petrol,145,64.2,1.1
Ford_Edge,2016,19999,Automatic,24641,Diesel,160,48.7,2.0
Ford_Fiesta,2014,7499,Manual,82508,Petrol,145,47.9,1.6
Ford_Fiesta,2013,6299,Manual,49795,Petrol,30,54.3,1.2
Ford_Mondeo,2017,9999,Manual,64447,Petrol,145,48.7,1.5
Ford_Fiesta,2014,7299,Manual,37812,Diesel,0,76.4,1.5
Ford_Fiesta,2016,8299,Manual,34132,Petrol,0,65.7,1.0
Ford_Fiesta,2016,8699,Manual,27223,Petrol,0,65.7,1.0
Ford_S-MAX,2013,7899,Automatic,81514,Diesel,200,47.1,2.0
Ford_C-MAX,2017,11399,Manual,5856,Petrol,145,44.1,1.6
Ford_Focus,2017,12499,Manual,11830,Petrol,145,57.7,1.0
Ford_Fiesta,2017,10899,Manual,13197,Petrol,145,65.7,1.0
Ford_Fiesta,2015,8499,Manual,22328,Petrol,0,65.7,1.0
Ford_Fiesta,2017,8799,Manual,28748,Petrol,0,65.7,1.0
Ford_Fiesta,2015,7499,Manual,26311,Diesel,0,78.5,1.5
Ford_Mondeo,2018,13999,Automatic,34300,Diesel,145,45.6,2.0
Ford_Focus,2014,14299,Manual,22035,Petrol,235,39.2,2.0
Ford_Mondeo,2016,12699,Automatic,46693,Diesel,125,57.7,2.0
Ford_Focus,2018,12899,Manual,13791,Petrol,145,57.7,1.0
Ford_Fiesta,2016,7999,Manual,23069,Petrol,125,54.3,1.2
Ford_Fiesta,2013,7499,Manual,20163,Petrol,0,65.7,1.0
Ford_Focus,2016,13999,Manual,43150,Diesel,20,67.3,2.0
Ford_Fiesta,2016,8599,Manual,5454,Petrol,0,65.7,1.0
Ford_Fiesta,2018,9899,Manual,20521,Petrol,145,65.7,1.0
Ford_Kuga,2019,17499,Manual,8790,Petrol,145,39.2,1.5
Ford_Kuga,2017,14099,Manual,33266,Diesel,145,54.3,2.0
Ford_Focus,2017,11399,Automatic,20928,Petrol,125,51.4,1.0
Ford_Focus,2015,11499,Manual,42043,Petrol,200,41.5,2.0
Ford_Kuga,2017,15499,Manual,25942,Diesel,145,54.3,2.0
Ford_Focus,2017,18262,Manual,14800,Petrol,200,41.5,2.0
Ford_EcoSport,2019,17495,Manual,4798,Diesel,150,58.9,1.5
Ford_Focus,2012,5499,Manual,53126,Petrol,145,47.9,1.6
Ford_Focus,2013,6399,Manual,40942,Petrol,20,58.9,1.0
Ford_Kuga,2018,12699,Manual,34003,Petrol,145,45.6,1.5
Ford_S-MAX,2017,19999,Manual,17116,Diesel,125,51.4,2.0
Ford_Focus,2014,7795,Manual,55202,Diesel,125,56.5,2.0
Ford_Fiesta,2014,5599,Manual,75943,Petrol,30,54.3,1.2
Ford_Fiesta,2016,9799,Manual,28927,Diesel,0,78.5,1.5
Ford_Fiesta,2015,7799,Manual,40909,Petrol,0,65.7,1.0
Ford_KA,2014,5399,Manual,24962,Petrol,30,57.7,1.2
Ford_Mondeo,2018,14399,Automatic,29582,Diesel,145,45.6,2.0
Ford_Grand C-MAX,2016,10499,Automatic,34045,Diesel,125,56.5,2.0
Ford_Focus,2016,9995,Manual,37774,Diesel,0,74.3,1.5
Ford_C-MAX,2016,9399,Manual,30608,Petrol,160,44.1,1.6
Ford_Mondeo,2018,14399,Automatic,28997,Diesel,145,45.6,2.0
Ford_Mondeo,2018,12499,Manual,31199,Diesel,145,47.1,2.0
Ford_S-MAX,2013,10000,Semi-Auto,80611,Diesel,205,47.1,2.0
Ford_Focus,2018,12195,Manual,6300,Petrol,145,57.7,1.0
Ford_Focus,2013,6995,Automatic,28860,Petrol,160,44.1,1.6
Ford_KA,2007,1295,Manual,88000,Petrol,200,43.5,1.3
Ford_Mondeo,2005,1295,Manual,103000,Diesel,185,48.7,2.0
Ford_Focus,2008,1995,Manual,141000,Petrol,200,42.2,1.6
Ford_Focus,2011,3295,Manual,86000,Petrol,200,42.2,1.6
Ford_Fiesta,2017,8995,Manual,19128,Petrol,0,65.7,1.0
Ford_S-MAX,2006,2995,Manual,111000,Diesel,200,45.6,1.8
Ford_Fiesta,2007,1595,Manual,115000,Petrol,160,45.6,1.4
Ford_C-MAX,2007,1995,Manual,1995,Petrol,240,39.8,1.8
Ford_Kuga,2019,16499,Manual,11015,Diesel,145,38.2,2.0
Ford_Fiesta,2018,9399,Manual,28257,Petrol,145,65.7,1.0
Ford_Focus,2017,12619,Manual,20879,Petrol,145,57.7,1.0
Ford_KA,2014,4999,Manual,49439,Petrol,30,57.7,1.2
Ford_Focus,2017,12339,Manual,17333,Petrol,145,57.7,1.0
Ford_Fiesta,2018,14249,Manual,7178,Petrol,145,58.9,1.0
Ford_Fiesta,2016,8999,Manual,17299,Petrol,20,62.8,1.0
Ford_Focus,2017,12949,Manual,7755,Petrol,145,57.7,1.0
Ford_Focus,2018,13399,Manual,10040,Petrol,145,57.7,1.0
Ford_Fiesta,2016,8599,Automatic,30373,Petrol,0,57.7,1.0
Ford_Fiesta,2005,1295,Manual,119000,Petrol,165,45.6,1.2
Ford_Fiesta,2014,6999,Manual,33754,Petrol,30,54.3,1.2
Ford_Fiesta,2014,7999,Manual,17379,Petrol,0,65.7,1.0
Ford_Fiesta,2011,4999,Manual,57149,Petrol,125,50.4,1.2
Ford_Focus,2011,4999,Manual,99614,Petrol,145,47.9,1.6
Ford_Focus,2014,7999,Manual,29839,Petrol,30,56.5,1.0
Ford_Fiesta,2017,11995,Manual,10000,Petrol,145,65.7,1.0
Ford_Kuga,2016,16995,Automatic,25000,Diesel,145,52.3,2.0
Ford_B-MAX,2017,11995,Manual,12500,Petrol,145,57.7,1.0
Ford_Kuga,2017,12995,Manual,18000,Petrol,145,45.6,1.5
Ford_Kuga,2015,15995,Automatic,27500,Petrol,235,38.2,1.5
Ford_Fiesta,2018,11195,Manual,18000,Petrol,145,65.7,1.0
Ford_Focus,2017,11495,Manual,20000,Petrol,20,58.9,1.0
Ford_C-MAX,2017,11995,Manual,14000,Petrol,30,55.4,1.0
Ford_Grand C-MAX,2016,12195,Automatic,8000,Diesel,30,58.9,1.5
Ford_Ka+,2017,8495,Manual,11000,Petrol,30,57.7,1.2
Ford_Kuga,2017,15599,Manual,40379,Diesel,145,54.3,2.0
Ford_Kuga,2017,15549,Automatic,30547,Diesel,145,54.3,2.0
Ford_Fiesta,2018,10299,Manual,36463,Petrol,145,56.5,1.0
Ford_Fiesta,2018,10999,Manual,24453,Petrol,145,56.5,1.0
Ford_EcoSport,2019,13149,Manual,2949,Petrol,145,53.3,1.0
Ford_Fiesta,2013,5699,Manual,52484,Petrol,30,54.3,1.2
Ford_Kuga,2018,15999,Manual,20550,Diesel,150,47.9,2.0
Ford_Fiesta,2015,6999,Manual,61730,Petrol,0,65.7,1.0
Ford_Focus,2014,6500,Manual,36200,Diesel,20,67.3,1.6
Ford_Mondeo,2008,1995,Manual,130000,Diesel,200,47.9,2.0
Ford_C-MAX,2007,2495,Manual,96000,Petrol,235,39.8,1.8
Ford_Focus,2012,6995,Manual,48734,Diesel,125,56.5,2.0
Ford_Mondeo,2016,9495,Manual,63372,Diesel,30,64.2,2.0
Ford_Focus,2017,19495,Manual,8866,Petrol,145,41.5,2.0
Ford_Focus,2019,25795,Manual,1175,Petrol,145,34.5,2.3
Ford_Ka+,2018,7995,Manual,8525,Petrol,145,57.7,1.2
Ford_Focus,2015,7199,Manual,45596,Petrol,20,61.4,1.0
Ford_Fiesta,2017,10399,Manual,20533,Petrol,20,62.8,1.0
Ford_C-MAX,2014,7500,Manual,38000,Diesel,30,61.4,1.6
Ford_Fiesta,2008,694,Manual,82020,Petrol,145,47.1,1.2
Ford_Galaxy,2014,10495,Automatic,22000,Diesel,160,47.1,2.0
Ford_Focus,2016,9295,Manual,28000,Petrol,20,61.4,1.0
Ford_Focus,2014,7495,Automatic,41000,Petrol,160,44.8,1.6
Ford_Fiesta,2017,5994,Manual,119902,Diesel,265,78.5,1.5
Ford_Focus,2017,9975,Manual,37166,Petrol,145,60.1,1.0
Ford_Fiesta,2016,10475,Automatic,16000,Petrol,145,47.9,1.6
Ford_Fiesta,2011,4250,Manual,70000,Petrol,125,50.4,1.2
Ford_KA,2013,2975,Manual,69000,Petrol,30,57.7,1.2
Ford_Focus,2007,5995,Manual,67000,Petrol,330,26.3,2.5
Ford_Grand Tourneo Connect,2016,13995,Manual,13000,Diesel,30,64.2,1.5
Ford_Kuga,2016,12995,Automatic,24000,Petrol,235,38.2,1.5
Ford_Kuga,2017,12995,Manual,6000,Diesel,150,64.2,1.5
Ford_Focus,2017,10295,Manual,19000,Petrol,20,61.4,1.0
Ford_Focus,2016,10995,Manual,11000,Petrol,20,60.1,1.0
Ford_Focus,2016,11499,Automatic,10703,Petrol,160,44.8,1.6
Ford_S-MAX,2017,15450,Manual,39065,Diesel,125,56.5,2.0
Ford_Kuga,2017,14499,Automatic,14119,Petrol,150,38.2,1.5
Ford_Fiesta,2014,7995,Manual,45000,Petrol,20,62.8,1.0
Ford_Fiesta,2015,8995,Manual,20000,Petrol,0,65.7,1.0
Ford_Fiesta,2011,5150,Manual,67120,Petrol,150,48.7,1.6
Ford_Fiesta,2016,6250,Manual,39949,Petrol,125,54.3,1.2
Ford_Mondeo,2012,6250,Manual,74099,Diesel,150,53.3,2.0
Ford_Fiesta,2014,6850,Manual,32965,Petrol,30,54.3,1.2
Ford_Focus,2009,2995,Manual,93400,Petrol,200,42.2,1.6
Ford_Fiesta,2015,8450,Manual,20712,Petrol,0,65.7,1.0
Ford_Galaxy,2013,8495,Automatic,60000,Diesel,200,47.1,2.0
Ford_Focus,2005,1995,Manual,40000,Petrol,205,44.1,1.6
Ford_KA,2010,2995,Manual,90000,Diesel,30,67.3,1.2
Ford_Focus,2014,7295,Manual,53000,Petrol,20,60.1,1.0
Ford_C-MAX,2016,7299,Manual,45254,Diesel,20,68.9,1.5
Ford_B-MAX,2012,6399,Manual,39384,Diesel,20,70.6,1.6
Ford_Fiesta,2015,7449,Manual,44074,Diesel,0,76.4,1.5
Ford_Fiesta,2016,6999,Manual,48138,Petrol,0,65.7,1.0
Ford_Kuga,2018,13559,Manual,50226,Diesel,145,64.2,1.5
Ford_Fiesta,2018,10399,Manual,37737,Diesel,145,58.9,1.5
Ford_Galaxy,2016,19999,Automatic,18517,Diesel,145,52.3,2.0
Ford_Fiesta,2017,8799,Manual,10604,Petrol,0,65.7,1.0
Ford_KA,2016,6084,Manual,23511,Petrol,30,57.7,1.2
Ford_Fiesta,2017,8959,Manual,8758,Petrol,125,54.3,1.2
Ford_Focus,2018,12299,Manual,13264,Petrol,145,57.7,1.0
Ford_Grand C-MAX,2018,14999,Manual,19035,Diesel,145,64.2,1.5
Ford_Fiesta,2016,10499,Manual,25049,Petrol,20,62.8,1.0
Ford_Fiesta,2017,11499,Manual,18419,Petrol,145,62.8,1.0
Ford_Fiesta,2013,5999,Manual,75639,Petrol,0,65.7,1.0
Ford_Focus,2018,13699,Manual,9533,Petrol,145,57.7,1.0
Ford_Focus,2018,11999,Manual,13678,Petrol,145,57.7,1.0
Ford_Focus,2016,10299,Manual,17507,Diesel,0,74.3,1.5
Ford_Fiesta,2016,10489,Manual,31713,Petrol,145,47.9,1.6
Ford_Fiesta,2016,8549,Manual,38903,Petrol,20,62.8,1.0
Ford_Galaxy,2017,16599,Automatic,41757,Diesel,145,52.3,2.0
Ford_Focus,2015,11999,Manual,37737,Diesel,20,67.3,2.0
Ford_Fiesta,2013,5599,Manual,38321,Petrol,0,65.7,1.0
Ford_Mondeo,2013,5699,Manual,76563,Diesel,125,57.7,2.0
Ford_Focus,2014,5799,Manual,63785,Petrol,30,56.5,1.0
Ford_Galaxy,2013,7599,Automatic,73701,Diesel,200,47.1,2.0
Ford_Fiesta,2015,7399,Manual,49997,Petrol,0,65.7,1.0
Ford_Focus,2018,11999,Manual,17431,Petrol,145,57.7,1.0
Ford_Focus,2018,10999,Manual,27962,Petrol,145,57.7,1.0
Ford_Focus,2018,11199,Manual,25084,Petrol,145,57.7,1.0
Ford_Focus,2015,13499,Manual,41699,Diesel,20,67.3,2.0
Ford_Focus,2016,10061,Manual,25544,Diesel,0,74.3,1.5
Ford_Focus,2018,13299,Manual,16963,Diesel,145,74.3,1.5
Ford_Focus,2015,7499,Manual,45363,Diesel,0,74.3,1.5
Ford_Focus,2018,10999,Manual,31611,Petrol,145,60.1,1.0
Ford_Fiesta,2016,9199,Manual,25250,Petrol,20,62.8,1.0
Ford_Fiesta,2016,9749,Manual,16283,Petrol,0,65.7,1.0
Ford_Fiesta,2014,6899,Manual,27540,Petrol,30,54.3,1.2
Ford_Focus,2016,13999,Manual,38532,Diesel,20,67.3,2.0
Ford_Fiesta,2017,9699,Manual,36643,Petrol,20,62.8,1.0
Ford_Kuga,2017,15499,Manual,32523,Diesel,145,60.1,2.0
Ford_Focus,2018,17499,Manual,25065,Diesel,145,67.3,2.0
Ford_Fiesta,2015,8549,Manual,16754,Petrol,0,65.7,1.0
Ford_Fiesta,2015,9369,Manual,14782,Petrol,20,62.8,1.0
Ford_Grand C-MAX,2016,8749,Manual,77710,Diesel,30,64.2,1.5
Ford_Fiesta,2017,8449,Manual,31233,Diesel,0,78.5,1.5
Ford_Mondeo,2018,13699,Automatic,40517,Diesel,145,45.6,2.0
Ford_Focus,2017,11999,Manual,22214,Diesel,145,74.3,1.5
Ford_Kuga,2018,12999,Automatic,34947,Diesel,145,58.9,1.5
Ford_Fiesta,2016,7999,Manual,21390,Petrol,125,54.3,1.2
Ford_Focus,2016,10499,Manual,17606,Diesel,0,74.3,1.5
Ford_EcoSport,2016,9389,Manual,24607,Petrol,125,52.3,1.0
Ford_Focus,2016,8299,Manual,40344,Diesel,0,74.3,1.5
Ford_Focus,2018,18699,Manual,11736,Petrol,145,41.5,2.0
Ford_Focus,2007,2495,Manual,78000,Diesel,125,58.9,1.6
Ford_Focus,2010,2995,Manual,88000,Petrol,205,42.2,1.6
Ford_Fiesta,2015,7500,Semi-Auto,32000,Petrol,0,57.7,1.0
Ford_Focus,2019,14699,Manual,11229,Petrol,145,60.1,1.0
Ford_Fiesta,2016,8999,Manual,8381,Diesel,0,78.5,1.5
Ford_B-MAX,2014,7199,Manual,22595,Petrol,30,57.7,1.0
Ford_Fiesta,2011,5495,Manual,76648,Petrol,145,47.9,1.6
Ford_Fiesta,2013,5995,Manual,44080,Petrol,0,65.7,1.0
Ford_Fiesta,2012,6995,Manual,65177,Petrol,145,47.9,1.6
Ford_Focus,2015,7450,Manual,69344,Petrol,20,61.4,1.0
Ford_KA,2015,4450,Manual,49942,Petrol,30,57.7,1.2
Ford_Focus,2012,6650,Manual,31626,Petrol,145,47.9,1.6
Ford_Mondeo,2017,12450,Manual,48664,Diesel,145,65.7,2.0
Ford_Kuga,2013,7499,Manual,67227,Diesel,145,53.3,2.0
Ford_Kuga,2015,10999,Manual,60231,Diesel,125,60.1,2.0
Ford_Fiesta,2016,7299,Manual,31877,Petrol,125,54.3,1.2
Ford_S-MAX,2018,18949,Manual,21317,Diesel,145,56.5,2.0
Ford_Kuga,2016,11999,Manual,27271,Diesel,125,60.1,2.0
Ford_Fiesta,2018,10199,Manual,39271,Diesel,145,58.9,1.5
Ford_Mondeo,2017,10895,Manual,37159,Diesel,20,68.9,2.0
Ford_Focus,2016,9999,Manual,17907,Diesel,0,74.3,1.5
Ford_Focus,2017,11999,Manual,12961,Petrol,145,57.7,1.0
Ford_Focus,2015,10699,Automatic,21147,Petrol,145,46.3,1.5
Ford_Mondeo,2005,675,Manual,108000,Petrol,260,36.2,1.8
Ford_Kuga,2019,16399,Manual,11494,Petrol,145,39.2,1.5
Ford_Mondeo,2016,8759,Manual,75374,Diesel,20,68.9,2.0
Ford_Grand C-MAX,2016,8599,Manual,54727,Diesel,30,64.2,1.5
Ford_Focus,2007,2799,Automatic,50403,Petrol,260,37.1,1.6
Ford_Fiesta,2009,2799,Manual,70103,Petrol,145,47.1,1.2
Ford_Focus,2009,3299,Manual,67416,Petrol,200,42.2,1.6
Ford_Fiesta,2011,5799,Automatic,29475,Petrol,200,42.8,1.4
Ford_Focus,2003,3999,Manual,56064,Petrol,325,31.0,2.0
Ford_Focus,2011,5499,Manual,54901,Petrol,145,47.9,1.6
Ford_Fiesta,2012,4999,Manual,41798,Petrol,150,48.7,1.4
Ford_Focus,2009,4299,Automatic,39911,Petrol,265,37.7,1.6
Ford_Fiesta,2016,8375,Manual,17679,Petrol,125,54.3,1.2
Ford_Fiesta,2014,6995,Manual,41274,Petrol,0,65.7,1.0
Ford_Fiesta,2018,11995,Automatic,20000,Petrol,145,48.7,1.0
Ford_Focus,2011,6295,Manual,30000,Petrol,145,47.9,1.6
Ford_KA,2013,3695,Manual,65000,Petrol,30,57.7,1.2
Ford_Fiesta,2008,4490,Manual,56000,Petrol,145,49.6,1.4
Ford_Mondeo,2014,5290,Manual,94000,Diesel,20,65.7,1.6
Ford_Mondeo,2009,3790,Manual,79000,Diesel,200,48.7,1.8
Ford_Mondeo,2014,7990,Manual,69000,Diesel,30,61.4,2.0
Ford_Fiesta,2012,4350,Manual,63000,Diesel,125,50.4,2.0
Ford_Focus,2012,7000,Manual,46849,Diesel,20,67.3,1.6
Ford_Focus,2015,9300,Manual,20907,Petrol,20,60.1,1.0
Ford_Fiesta,2016,6995,Manual,42000,Petrol,125,54.3,1.2
Ford_EcoSport,2014,7495,Manual,55000,Petrol,160,44.8,1.5
Ford_Galaxy,2010,6995,Manual,92000,Diesel,200,49.6,2.0
Ford_Focus,2010,4799,Manual,41557,Petrol,200,42.8,1.6
Ford_Fusion,2007,2299,Manual,62233,Petrol,200,42.8,1.6
Ford_Fiesta,2008,4299,Manual,54733,Petrol,145,47.9,1.6
Ford_Fusion,2008,3199,Manual,55789,Petrol,260,37.2,1.6
Ford_Focus,2007,6995,Manual,68000,Petrol,325,26.3,2.5
Ford_Focus,2016,7950,Manual,47000,Petrol,20,60.1,1.0
Ford_Fiesta,2016,8250,Manual,37885,Petrol,20,62.8,1.0
Ford_Focus,2008,3000,Manual,91000,Petrol,160,51.4,1.0
Ford_Kuga,2018,14750,Manual,47500,Petrol,145,45.6,1.5
Ford_EcoSport,2018,14650,Manual,8200,Petrol,145,51.4,1.0
Ford_Focus,2017,12000,Automatic,20000,Petrol,125,51.4,1.0
Ford_KA,2016,4500,Manual,43151,Petrol,30,57.7,1.2
Ford_Fiesta,2013,6495,Manual,41000,Petrol,0,65.7,1.0
Ford_Fiesta,2014,6195,Manual,52000,Petrol,0,65.7,1.0
Ford_Focus,2013,6695,Manual,43000,Petrol,150,47.9,1.6
Ford_Fiesta,2014,6000,Manual,38000,Petrol,30,54.3,1.2
Ford_Fiesta,2014,7295,Manual,37000,Petrol,0,65.7,1.0
Ford_C-MAX,2015,6495,Manual,53172,Diesel,30,61.4,1.6
Ford_Fiesta,2016,8295,Manual,45000,Petrol,20,62.8,1.0
Ford_KA,2009,3695,Manual,24000,Petrol,30,55.4,1.2
Ford_Fiesta,2011,5195,Manual,66000,Petrol,150,47.9,1.6
Ford_Kuga,2018,15721,Manual,17881,Petrol,145,45.6,1.5
Ford_EcoSport,2018,11500,Manual,19854,Petrol,150,54.3,1.0
Ford_Fiesta,2009,4995,Manual,50000,Petrol,145,47.9,1.6
Ford_Mondeo,2007,1495,Manual,127000,Petrol,260,37.2,1.8
Ford_Fiesta,2010,4295,Manual,83000,Petrol,145,48.7,1.4
Ford_Focus,2012,5495,Manual,73000,Diesel,20,67.3,1.6
Ford_Fiesta,2010,3995,Manual,90000,Petrol,145,49.6,1.4
Ford_Focus,2008,3495,Manual,73000,Petrol,200,42.2,1.6
Ford_Focus,2009,3995,Manual,93000,Petrol,200,42.8,1.6
Ford_Focus,2010,3495,Manual,100000,Diesel,30,62.8,1.6
Ford_Mondeo,2014,5795,Automatic,98000,Diesel,145,50.4,2.0
Ford_B-MAX,2013,5000,Manual,70470,Petrol,145,47.1,1.4
Ford_Fiesta,2016,7500,Manual,65140,Petrol,0,65.7,1.0
Ford_Fiesta,2016,7695,Manual,43680,Diesel,0,88.3,1.5
Ford_S-MAX,2017,11295,Manual,111770,Diesel,125,56.5,2.0
Ford_Kuga,2015,9295,Manual,88650,Diesel,125,60.1,2.0
Ford_Fiesta,2012,5995,Manual,43008,Diesel,20,68.9,1.4
Ford_Fiesta,2012,4995,Manual,54700,Diesel,20,68.9,1.4
Ford_B-MAX,2013,5895,Manual,35000,Petrol,145,47.1,1.4
Ford_Escort,1996,3000,Manual,50000,Petrol,265,34.4,1.8
Ford_Focus,2017,12295,Manual,22327,Petrol,145,51.4,1.5
Ford_Focus,2017,12259,Manual,18006,Diesel,145,74.3,1.5
Ford_Focus,2016,9899,Manual,33228,Petrol,20,60.1,1.0
Ford_S-MAX,2016,13379,Manual,65904,Diesel,125,56.5,2.0
Ford_Focus,2016,8299,Manual,44973,Diesel,0,83.1,1.5
Ford_Kuga,2019,16199,Manual,18386,Petrol,145,34.4,1.5
Ford_C-MAX,2016,9999,Manual,17442,Diesel,20,68.9,1.5
Ford_Focus,2018,13439,Manual,5889,Petrol,145,57.7,1.0
Ford_Fiesta,2014,8279,Manual,34600,Petrol,0,65.7,1.0
Ford_Fiesta,2014,7199,Manual,20129,Petrol,30,54.3,1.2
Ford_Fiesta,2012,3995,Manual,83000,Diesel,0,85.6,1.6
Ford_Focus,2013,6199,Manual,44235,Petrol,20,58.9,1.0
Ford_Fiesta,2015,7759,Manual,18380,Petrol,125,54.3,1.2
Ford_Kuga,2018,15649,Manual,13805,Diesel,145,54.3,1.5
Ford_KA,2014,4689,Manual,51534,Petrol,30,57.7,1.2
Ford_Focus,2018,11799,Manual,20417,Petrol,145,60.1,1.0
Ford_Fiesta,2016,5599,Manual,86046,Diesel,0,78.5,1.5
Ford_Focus,2015,7899,Manual,61491,Petrol,20,60.1,1.0
Ford_Fiesta,2013,5879,Manual,51000,Petrol,30,54.3,1.2
Ford_Mondeo,2018,14599,Manual,27206,Diesel,145,62.8,2.0
Ford_Puma,2002,2195,Manual,108000,Petrol,230,38.2,1.7
Ford_Puma,2002,2695,Manual,69000,Petrol,220,38.7,1.6
Ford_Focus,2012,6495,Automatic,79000,Petrol,155,44.1,1.6
Ford_Galaxy,2005,1995,Manual,114000,Petrol,305,28.0,2.3
Ford_Fiesta,2012,3999,Manual,83009,Diesel,20,68.9,1.4
Ford_Focus,2005,675,Manual,121000,Petrol,235,39.8,2.0
Ford_Mondeo,2007,1200,Manual,110000,Diesel,200,47.9,2.0
Ford_Mondeo,2008,1299,Manual,1,Diesel,200,47.9,2.0
Ford_Fiesta,2004,950,Manual,74000,Petrol,160,45.6,1.2
Ford_Fiesta,2015,6990,Manual,52080,Petrol,0,65.7,1.0
Ford_C-MAX,2014,7290,Manual,51168,Petrol,30,55.4,1.0
Ford_Fiesta,2014,8679,Automatic,15749,Petrol,0,57.7,1.0
Ford_Fiesta,2016,7769,Manual,20525,Petrol,0,65.7,1.0
Ford_Fiesta,2016,9299,Manual,30738,Petrol,0,65.7,1.0
Ford_Kuga,2015,13499,Automatic,42583,Diesel,145,52.3,2.0
Ford_Focus,2015,7999,Manual,45395,Diesel,0,74.3,1.5
Ford_Kuga,2015,10995,Manual,41347,Diesel,145,54.3,2.0
Ford_Kuga,2016,12250,Automatic,42746,Diesel,145,52.3,2.0
Ford_Focus,2013,6699,Manual,29750,Diesel,0,76.4,1.6
Ford_Fiesta,2015,7799,Manual,24002,Petrol,30,54.3,1.2
Ford_Focus,2016,8799,Manual,37458,Diesel,0,74.3,1.5
Ford_KA,2019,10000,Manual,5000,Petrol,145,47.9,1.2
Ford_Kuga,2019,22500,Manual,5398,Diesel,150,37.7,2.0
Ford_C-MAX,2016,9000,Manual,28136,Diesel,20,68.9,1.5
Ford_Focus,2020,18500,Manual,100,Petrol,145,60.1,1.0
Ford_Focus,2007,2995,Manual,63000,Petrol,240,39.8,1.8
Ford_KA,2010,3995,Manual,19000,Petrol,30,55.4,1.2
Ford_Focus,2016,10250,Manual,29705,Petrol,20,60.1,1.0
Ford_Fiesta,2014,7500,Manual,13220,Petrol,0,65.7,1.0
Ford_Fiesta,2016,12000,Automatic,18323,Petrol,0,57.7,1.0
Ford_Fiesta,2020,16000,Manual,100,Petrol,145,58.9,1.0
Ford_EcoSport,2020,17500,Manual,500,Petrol,145,53.3,1.0
Ford_S-MAX,2016,17500,Automatic,35000,Diesel,125,56.5,2.0
Ford_Fiesta,2016,8500,Manual,22119,Petrol,0,65.7,1.0
Ford_Kuga,2016,13000,Manual,46729,Diesel,125,60.1,2.0
Ford_C-MAX,2014,7000,Manual,33159,Diesel,30,61.4,1.6
Ford_S-MAX,2019,35000,Automatic,3450,Diesel,145,51.4,2.0
Ford_Fiesta,2018,10250,Manual,22600,Petrol,145,65.7,1.0
Ford_Fiesta,2018,10250,Manual,23022,Petrol,145,65.7,1.0
Ford_Fiesta,2016,8250,Manual,30952,Petrol,0,65.7,1.0
Ford_Mondeo,2012,3495,Manual,151000,Diesel,30,65.7,1.6
Ford_KA,2009,2995,Manual,73000,Petrol,30,55.4,1.2
Ford_Fiesta,2011,4995,Manual,45000,Petrol,115,50.4,1.2
Ford_Ka+,2018,8990,Manual,5000,Petrol,145,47.9,1.2
Ford_Galaxy,2013,9290,Manual,67000,Diesel,145,49.6,2.0
Ford_Fiesta,2017,11000,Manual,13903,Diesel,0,78.5,1.5
Ford_KA,2008,1550,Manual,77000,Petrol,200,43.5,1.3
Ford_Galaxy,2008,3995,Manual,174000,Diesel,220,44.8,1.8
Ford_Focus,2009,1695,Manual,139600,Petrol,145,48.7,1.6
Ford_Fiesta,2016,11000,Manual,29812,Petrol,0,65.7,1.0
Ford_S-MAX,2011,5995,Manual,113000,Diesel,200,47.1,2.0
Ford_S-MAX,2007,2995,Manual,129000,Diesel,200,45.6,1.8
Ford_Focus,2015,5995,Manual,91000,Diesel,20,67.3,1.6
Ford_Focus,2017,7495,Manual,78000,Diesel,0,74.3,1.5
Ford_Focus,2016,9595,Manual,40000,Diesel,0,74.3,1.5
Ford_Focus,2009,3495,Manual,75000,Petrol,200,42.2,1.6
Ford_S-MAX,2017,19000,Manual,21787,Diesel,145,56.5,2.0
Ford_Edge,2017,24000,Automatic,26818,Diesel,145,47.9,2.0
Ford_Focus,2017,11250,Manual,41495,Diesel,145,74.3,1.5
Ford_Focus,2019,17650,Manual,768,Petrol,145,60.1,1.0
Ford_Focus,2019,18000,Manual,9500,Petrol,145,46.3,1.5
Ford_Fiesta,2012,6495,Manual,36000,Petrol,145,48.7,1.4
Ford_Fiesta,2018,10600,Manual,14861,Diesel,145,88.3,1.5
Ford_Fiesta,2014,11000,Manual,34922,Petrol,145,47.9,1.6
Ford_KA,2013,3895,Manual,35708,Petrol,30,57.7,1.2
Ford_Galaxy,2013,9795,Automatic,52100,Diesel,200,47.1,2.0
Ford_C-MAX,2009,2995,Manual,87500,Petrol,235,39.8,1.8
Ford_Fiesta,2008,2695,Manual,78500,Petrol,145,47.1,1.2
Ford_Fiesta,2009,3995,Manual,63400,Petrol,145,49.6,1.4
Ford_Fiesta,2015,6395,Manual,42000,Petrol,30,54.3,1.2
